candidate_pid,kocc10,hub_reference
P_328254,10,0.862703
P_328263,21,0.853334
P_328436,9,0.886188
P_328467,7,0.876950
P_328552,15,0.880060
P_328681,7,0.879463
P_32871,5,0.839185
P_32881,5,0.883279
P_328983,4,0.882753
P_328984,11,0.848042
P_32904,5,0.851254
P_329074,13,0.861058
P_329150,2,0.885151
P_329254,12,0.863124
P_329279,10,0.869455
P_329327,3,0.897529
P_329333,3,0.877689
P_329353,16,0.865392
P_329539,11,0.868001
P_329647,2,0.866278
P_329650,11,0.872521
P_329651,4,0.889155
P_329813,2,0.866127
P_329867,7,0.888786
P_329977,21,0.878615
P_329978,7,0.873026
P_329987,2,0.875787
P_330011,1,0.871402
P_330012,14,0.871640
P_330013,9,0.879267
P_330014,1,0.871906
P_330056,5,0.877109
P_330057,5,0.794668
P_330059,5,0.855548
P_330119,21,0.869584
P_330133,15,0.818723
P_330220,3,0.855163
P_330349,9,0.874057
P_330362,17,0.873616
P_330534,4,0.880648
P_330572,10,0.876774
P_330645,6,0.867532
P_330661,6,0.874141
P_330797,12,0.839666
P_330864,12,0.858674
P_330884,13,0.865394
P_330886,4,0.833544
P_33110,5,0.892202
P_331161,4,0.878214
P_331239,17,0.859674
P_33124,20,0.870990
P_331240,2,0.880450
P_331245,1,0.836807
P_331435,0,0.877892
P_331535,5,0.892403
P_331537,10,0.843883
P_331671,7,0.882846
P_331684,4,0.859624
P_331749,8,0.820929
P_331751,5,0.865746
P_331769,0,0.877575
P_332025,9,0.890743
P_332026,10,0.891786
P_332093,1,0.887321
P_33213,6,0.848875
P_33215,14,0.844171
P_332213,13,0.878940
P_33235,7,0.854803
P_33236,6,0.851111
P_332739,2,0.881781
P_332778,2,0.884941
P_33305,7,0.891024
P_333360,13,0.844080
P_333362,16,0.874105
P_333387,14,0.861032
P_333388,5,0.856980
P_333458,8,0.828948
P_333459,9,0.849677
P_333460,18,0.844149
P_333461,10,0.855938
P_333464,11,0.860340
P_333466,9,0.832191
P_333635,6,0.875576
P_33364,9,0.869107
P_333695,14,0.859903
P_333703,18,0.859903
P_333756,8,0.889514
P_333820,4,0.862083
P_333827,9,0.831807
P_333828,19,0.822331
P_333890,13,0.869739
P_333897,2,0.867964
P_3339,3,0.845138
P_333901,3,0.888043
P_333902,13,0.872439
P_333905,7,0.846958
P_333926,14,0.892975
P_333952,8,0.861528
P_333986,11,0.861960
P_334016,5,0.881714
P_334029,8,0.859392
P_334032,12,0.867721
P_334060,21,0.830601
P_334061,5,0.853252
P_334064,9,0.839302
P_334067,20,0.857666
P_334091,3,0.871629
P_334094,9,0.873764
P_334095,5,0.851717
P_334101,9,0.841246
P_334113,10,0.874897
P_334175,5,0.881058
P_334188,14,0.838537
P_334284,12,0.846106
P_334288,11,0.855168
P_334289,10,0.868462
P_334290,10,0.855406
P_334378,12,0.810802
P_334405,13,0.898209
P_334507,13,0.858607
P_334525,4,0.872544
P_334546,7,0.882478
P_334573,5,0.882142
P_334880,13,0.831669
P_334882,6,0.851255
P_3349,3,0.866278
P_33498,12,0.871615
P_335015,4,0.878553
P_335032,6,0.873777
P_335171,0,0.879040
P_335282,7,0.859467
P_335299,9,0.887374
P_3353,15,0.858138
P_335342,5,0.853339
P_335479,12,0.897722
P_335480,12,0.874056
P_335481,11,0.846506
P_335548,4,0.850298
P_335572,2,0.846603
P_335574,19,0.890373
P_335843,9,0.896855
P_335844,4,0.882035
P_335862,6,0.820889
P_335869,7,0.899540
P_335891,11,0.860265
P_335894,8,0.853348
P_335898,6,0.868050
P_336027,9,0.820200
P_336104,6,0.855460
P_33612,9,0.796611
P_3362,11,0.896107
P_336225,2,0.825520
P_3364,0,0.888458
P_336552,4,0.847254
P_336561,8,0.871525
P_336571,1,0.896026
P_3366,11,0.889938
P_336862,20,0.855875
P_336866,15,0.857375
P_3369,5,0.889339
P_336923,6,0.894072
P_336974,4,0.871938
P_336983,6,0.872262
P_337075,6,0.900042
P_337219,13,0.878410
P_337222,6,0.884221
P_337262,4,0.859698
P_337349,21,0.826831
P_337362,0,0.864157
P_337479,12,0.873957
P_337485,4,0.820832
P_337751,12,0.872031
P_337877,9,0.891425
P_337934,10,0.825397
P_337969,9,0.869094
P_33799,8,0.859351
P_337992,13,0.847817
P_33804,7,0.876415
P_338080,4,0.878454
P_338099,6,0.837711
P_338123,9,0.847282
P_338210,10,0.879241
P_33847,3,0.875827
P_338535,4,0.896528
P_338547,5,0.869139
P_338599,9,0.856902
P_338608,4,0.834496
P_338609,7,0.847330
P_338634,7,0.864931
P_338662,4,0.859894
P_338791,8,0.822999
P_339026,10,0.873267
P_339094,21,0.828830
P_339212,4,0.833441
P_339308,3,0.902041
P_339322,1,0.888735
P_339328,9,0.849394
P_339347,2,0.886053
P_33941,5,0.883640
P_339414,13,0.871124
P_33943,10,0.883592
P_339434,13,0.850968
P_339695,7,0.897541
P_339780,6,0.892544
P_339788,1,0.881188
P_339803,6,0.892276
P_339858,15,0.854468
P_339897,7,0.886065
P_340310,6,0.848375
P_340318,5,0.853691
P_340439,2,0.877717
P_340442,11,0.865049
P_340446,12,0.868488
P_340449,12,0.873759
P_340452,4,0.876215
P_340468,11,0.894399
P_340486,9,0.897002
P_340575,14,0.821517
P_340576,8,0.822075
P_340578,5,0.859812
P_340579,5,0.826590
P_340583,6,0.838388
P_340598,13,0.835973
P_340602,9,0.903922
P_340606,22,0.823756
P_340622,9,0.880185
P_340683,12,0.840811
P_340689,10,0.898027
P_340690,10,0.881987
P_340695,4,0.875900
P_340729,9,0.856659
P_340731,3,0.844720
P_340736,17,0.855230
P_340798,29,0.855510
P_340805,3,0.887583
P_340835,11,0.829003
P_340844,6,0.853002
P_340845,22,0.847929
P_340855,14,0.840628
P_340858,14,0.822380
P_34086,7,0.877622
P_340958,18,0.873061
P_340988,9,0.888857
P_340989,7,0.895182
P_340993,8,0.839711
P_341041,2,0.852153
P_341147,4,0.877082
P_3414,20,0.898529
P_34140,16,0.885680
P_341403,16,0.875086
P_341448,7,0.853748
P_34150,5,0.865178
P_341774,1,0.835916
P_34203,8,0.870121
P_342046,11,0.848835
P_342100,0,0.882568
P_34211,10,0.885771
P_34212,5,0.837002
P_342197,9,0.891458
P_342383,8,0.876568
P_342385,14,0.873998
P_342414,3,0.845236
P_34243,5,0.872152
P_342499,4,0.887978
P_342673,5,0.888099
P_342696,9,0.823536
P_342711,8,0.878560
P_342779,16,0.870378
P_342830,9,0.880086
P_342834,5,0.876497
P_342835,3,0.866378
P_34295,1,0.893342
P_343,10,0.862030
P_343016,7,0.842002
P_343068,8,0.868612
P_343075,4,0.871335
P_343177,5,0.878969
P_343346,16,0.845592
P_34343,2,0.892483
P_343443,5,0.890963
P_343462,5,0.869875
P_343504,10,0.878951
P_34353,9,0.857425
P_343780,8,0.864611
P_343787,8,0.867647
P_343818,10,0.882256
P_343849,13,0.830113
P_343874,3,0.855642
P_344020,2,0.795568
P_344024,5,0.801196
P_344035,14,0.871522
P_3441,10,0.888343
P_344325,8,0.869212
P_344326,27,0.853959
P_344381,5,0.868085
P_34445,7,0.903543
P_344641,8,0.859135
P_344642,13,0.834858
P_344643,11,0.833061
P_344644,11,0.848495
P_34466,17,0.904265
P_344713,13,0.847602
P_344723,11,0.833890
P_344728,4,0.872181
P_344729,2,0.863747
P_344759,6,0.899068
P_344798,10,0.872113
P_344831,12,0.852875
P_344848,4,0.885826
P_344914,5,0.890848
P_344918,6,0.848322
P_3450,3,0.887893
P_345001,5,0.881937
P_345002,13,0.874009
P_34505,11,0.867960
P_345075,11,0.836459
P_345136,16,0.847947
P_345137,12,0.847127
P_345144,27,0.838223
P_345147,9,0.888817
P_345213,13,0.875173
P_34522,8,0.866709
P_345220,12,0.867611
P_345227,10,0.892504
P_345377,4,0.873333
P_34540,7,0.849124
P_34541,6,0.875293
P_345459,17,0.896165
P_345488,5,0.899630
P_3455,3,0.858372
P_34550,5,0.869134
P_345538,5,0.871594
P_345637,13,0.883630
P_34568,3,0.894360
P_345809,6,0.882187
P_345810,10,0.875296
P_345813,2,0.894101
P_346013,17,0.840867
P_346027,12,0.863702
P_346035,1,0.896071
P_34604,8,0.890757
P_346235,7,0.843740
P_3463,4,0.889599
P_346402,14,0.850664
P_346410,5,0.851629
P_346474,12,0.815551
P_346476,16,0.805552
P_346478,7,0.788530
P_346482,8,0.829725
P_3467,2,0.885568
P_34674,2,0.877932
P_346861,8,0.882844
P_34700,10,0.869873
P_347012,2,0.877192
P_34702,9,0.871369
P_347029,6,0.857284
P_347082,31,0.863554
P_347116,5,0.868398
P_347118,2,0.880438
P_347160,3,0.867564
P_347198,6,0.890503
P_347199,9,0.876270
P_347204,16,0.841242
P_347310,2,0.849888
P_347389,14,0.869203
P_347393,23,0.884838
P_347503,3,0.849546
P_347520,10,0.876261
P_347567,17,0.878446
P_3476,4,0.892447
P_347637,6,0.842819
P_347654,8,0.850094
P_347687,5,0.882974
P_347773,11,0.894511
P_347779,12,0.844583
P_347799,4,0.901171
P_347864,14,0.848455
P_34788,12,0.866658
P_347904,24,0.864019
P_34791,10,0.869387
P_34792,8,0.883341
P_34795,13,0.853944
P_34797,2,0.885715
P_347984,10,0.883185
P_347987,4,0.902927
P_3480,3,0.888120
P_348033,10,0.834260
P_348034,7,0.847638
P_348086,8,0.851741
P_348093,11,0.856584
P_348239,9,0.874311
P_348252,7,0.882938
P_348259,16,0.805069
P_348329,11,0.893170
P_348331,6,0.901824
P_348459,4,0.884094
P_348815,17,0.874769
P_348844,8,0.891600
P_348856,12,0.860144
P_348914,15,0.876039
P_348985,13,0.875153
P_348986,10,0.866282
P_34907,24,0.851535
P_349075,17,0.842746
P_349111,3,0.876314
P_349166,2,0.883700
P_349279,5,0.878291
P_349307,12,0.854817
P_349308,14,0.850634
P_349311,7,0.870060
P_349312,13,0.833645
P_349313,15,0.828051
P_349315,22,0.850991
P_349368,9,0.847194
P_349374,17,0.865116
P_349375,13,0.853557
P_349376,21,0.867167
P_349391,12,0.871511
P_349393,9,0.875254
P_349394,18,0.863849
P_349399,8,0.843542
P_34940,7,0.824354
P_349483,4,0.900965
P_349536,5,0.857606
P_349633,11,0.894958
P_349647,14,0.844916
P_349717,19,0.841367
P_349787,18,0.860473
P_3498,11,0.868456
P_349837,8,0.879031
P_349979,4,0.873865
P_350006,5,0.877415
P_350160,11,0.812979
P_350162,17,0.844259
P_350305,8,0.875245
P_350392,2,0.888493
P_350484,7,0.849780
P_350672,15,0.870005
P_350674,10,0.853923
P_351047,9,0.894579
P_351108,11,0.871525
P_351112,10,0.883633
P_351114,8,0.858418
P_351115,14,0.865182
P_351121,8,0.871787
P_351157,7,0.874454
P_351183,1,0.838109
P_351191,10,0.877546
P_351218,7,0.864236
P_351222,4,0.896135
P_351270,11,0.867614
P_351280,8,0.894418
P_351300,13,0.880960
P_351301,16,0.865163
P_351306,7,0.832253
P_351320,3,0.863217
P_351373,8,0.881372
P_351374,9,0.897937
P_351377,11,0.893165
P_351380,7,0.876322
P_351383,9,0.888005
P_351386,1,0.882788
P_351387,12,0.885328
P_35139,8,0.868755
P_35141,6,0.853683
P_35145,9,0.872876
P_351459,10,0.879540
P_35146,4,0.894262
P_351472,8,0.901238
P_351498,18,0.895014
P_3515,0,0.883937
P_35151,8,0.885038
P_351571,7,0.897043
P_351626,6,0.883421
P_351686,10,0.901371
P_351798,5,0.891687
P_351799,6,0.872987
P_351810,9,0.879893
P_351826,7,0.900255
P_351827,9,0.896684
P_351833,5,0.888360
P_351850,8,0.865070
P_351861,9,0.897262
P_351895,11,0.874711
P_35190,14,0.866866
P_35206,11,0.873473
P_352102,5,0.847408
P_352104,5,0.870201
P_35214,11,0.867736
P_352146,14,0.834721
P_352147,11,0.837836
P_352148,7,0.848089
P_35215,16,0.850721
P_35217,9,0.874277
P_352194,11,0.880028
P_352274,2,0.820844
P_35232,12,0.860229
P_352419,5,0.863588
P_3529,8,0.871929
P_352910,4,0.836583
P_352975,11,0.851870
P_353097,6,0.866926
P_353231,10,0.840634
P_353232,15,0.870832
P_353319,9,0.840013
P_353668,12,0.866120
P_353734,8,0.858858
P_353736,5,0.869954
P_353737,19,0.834383
P_353787,1,0.877569
P_35389,7,0.868101
P_35405,2,0.869213
P_354088,9,0.896461
P_354091,7,0.887412
P_3541,18,0.898475
P_354148,5,0.850801
P_3542,9,0.891149
P_354295,12,0.853889
P_354296,8,0.868775
P_3543,6,0.829732
P_3545,9,0.873667
P_354692,0,0.848210
P_35472,1,0.856918
P_35473,10,0.877196
P_35475,0,0.899446
P_354763,12,0.859186
P_354779,4,0.865297
P_354833,0,0.837394
P_354846,6,0.844784
P_354850,7,0.834992
P_354860,14,0.882171
P_354918,9,0.863075
P_354919,1,0.886705
P_354921,14,0.829961
P_354922,10,0.845980
P_354923,5,0.872491
P_354938,14,0.877684
P_354956,3,0.867826
P_35505,12,0.896337
P_355087,11,0.891247
P_355161,4,0.851066
P_355166,10,0.872450
P_355194,15,0.894424
P_355195,10,0.884429
P_355267,6,0.896989
P_355271,18,0.851639
P_355295,17,0.873711
P_3553,4,0.869291
P_355301,8,0.859931
P_355304,8,0.872712
P_355307,9,0.882806
P_355369,1,0.887922
P_355399,16,0.865726
P_3554,8,0.856638
P_355404,11,0.879724
P_3555,10,0.877723
P_355576,4,0.894357
P_355577,6,0.894707
P_355578,8,0.883773
P_355584,5,0.883100
P_355585,3,0.878908
P_355608,6,0.884104
P_355664,4,0.843240
P_355665,7,0.840204
P_3557,5,0.883139
P_355763,10,0.880155
P_35579,13,0.849139
P_3558,9,0.851846
P_355811,8,0.877093
P_355834,11,0.857047
P_355984,5,0.869436
P_356008,11,0.890013
P_356115,5,0.895348
P_35615,4,0.880955
P_356152,13,0.871077
P_356154,6,0.812898
P_356164,10,0.814552
P_356165,13,0.817183
P_356180,13,0.834685
P_356193,25,0.873715
P_356216,11,0.841581
P_35633,10,0.873421
P_35636,8,0.880324
P_356409,12,0.862988
P_35649,5,0.843016
P_356505,8,0.846087
P_356506,10,0.817004
P_35651,11,0.889212
P_356640,5,0.884077
P_356648,4,0.873407
P_356660,10,0.856775
P_356664,15,0.869529
P_356691,8,0.855870
P_356729,5,0.888823
P_356802,8,0.850464
P_356815,9,0.802204
P_356817,5,0.826938
P_356926,10,0.856703
P_356966,7,0.866571
P_356975,14,0.845065
P_35701,5,0.853001
P_357398,10,0.881688
P_357535,4,0.804636
P_357560,7,0.905512
P_357607,15,0.828644
P_357764,12,0.882685
P_357830,15,0.829816
P_357909,13,0.862331
P_357918,8,0.884077
P_357919,10,0.882693
P_357978,11,0.892174
P_358020,1,0.855730
P_358047,4,0.833700
P_358049,17,0.844805
P_358051,6,0.890432
P_358184,10,0.870897
P_358256,3,0.857120
P_35837,4,0.807188
P_358410,5,0.877354
P_35845,16,0.897645
P_358554,2,0.859697
P_358568,9,0.851889
P_358569,15,0.841003
P_358571,6,0.863480
P_358578,9,0.884514
P_35858,10,0.837551
P_35862,3,0.864573
P_358623,22,0.859493
P_358624,8,0.878899
P_358626,6,0.885701
P_358638,9,0.872579
P_358639,10,0.864316
P_35881,13,0.832652
P_359061,7,0.885423
P_359156,15,0.866676
P_359159,5,0.880214
P_359361,3,0.892603
P_359509,5,0.883586
P_35956,3,0.900568
P_359600,20,0.786652
P_35965,3,0.879095
P_35967,10,0.882816
P_3599,7,0.849217
P_36000,3,0.835553
P_360119,9,0.852063
P_360120,6,0.844891
P_36015,11,0.896176
P_36016,7,0.900754
P_360185,7,0.857721
P_360192,3,0.842374
P_360240,8,0.855482
P_360271,12,0.874212
P_360391,6,0.882908
P_360446,2,0.825166
P_360508,4,0.884557
P_360521,14,0.892854
P_36065,17,0.863451
P_360677,2,0.872721
P_360682,7,0.871736
P_360769,4,0.875276
P_36079,16,0.861961
P_36083,15,0.841330
P_360872,5,0.852847
P_360878,9,0.859022
P_360953,3,0.860450
P_361158,12,0.863162
P_361179,8,0.885721
P_361200,6,0.862420
P_36121,11,0.868677
P_361210,16,0.882244
P_361238,3,0.867781
P_361293,4,0.869174
P_361294,9,0.890997
P_361360,6,0.844120
P_36145,7,0.893978
P_361450,7,0.836401
P_36147,11,0.863096
P_36148,12,0.851914
P_36149,0,0.837845
P_361501,5,0.890912
P_36158,2,0.879515
P_36160,5,0.837434
P_361600,6,0.900219
P_361604,7,0.887657
P_361606,1,0.881132
P_36161,4,0.884718
P_361626,1,0.866691
P_361632,19,0.882339
P_361709,8,0.843234
P_361788,7,0.855794
P_361814,9,0.861817
P_361930,3,0.890630
P_36202,8,0.876731
P_362055,14,0.835230
P_362170,4,0.897261
P_362233,5,0.877342
P_362255,12,0.891358
P_36231,7,0.894304
P_362467,4,0.869481
P_36255,13,0.867478
P_362679,9,0.890179
P_362789,16,0.903866
P_362836,20,0.839748
P_362880,6,0.872213
P_362881,9,0.879396
P_362901,12,0.881462
P_362948,6,0.842926
P_362951,9,0.887674
P_362975,3,0.863183
P_363057,2,0.857670
P_363112,8,0.889640
P_363180,8,0.885069
P_363252,1,0.874471
P_363308,6,0.861437
P_363337,19,0.870281
P_363385,9,0.884767
P_363401,6,0.843771
P_36341,2,0.854771
P_363411,12,0.858593
P_363412,17,0.865484
P_363436,9,0.859839
P_36344,9,0.807855
P_363529,7,0.845756
P_363602,12,0.872679
P_363648,3,0.893457
P_363769,17,0.843785
P_363772,7,0.829827
P_363775,3,0.860077
P_363860,14,0.883615
P_363904,18,0.848464
P_363915,18,0.839501
P_363922,5,0.842654
P_363928,5,0.854594
P_363932,7,0.890097
P_363942,4,0.875490
P_363956,6,0.871456
P_364177,19,0.872684
P_364228,14,0.869622
P_364385,5,0.863613
P_364474,16,0.873717
P_364478,9,0.817503
P_364617,7,0.870083
P_364696,4,0.876078
P_364713,6,0.890780
P_364748,1,0.882381
P_364760,6,0.817945
P_364777,5,0.819652
P_364784,6,0.803539
P_364845,4,0.862389
P_364900,3,0.872717
P_364933,6,0.876136
P_364991,2,0.883258
P_365005,11,0.884326
P_365052,12,0.851045
P_365057,3,0.830500
P_365058,6,0.865750
P_365060,6,0.857152
P_365220,8,0.888615
P_365364,7,0.882541
P_36538,1,0.880261
P_365445,4,0.866921
P_365458,6,0.861847
P_36546,10,0.872084
P_36551,9,0.893983
P_365562,9,0.832287
P_365591,6,0.880188
P_365600,9,0.893960
P_365614,12,0.880462
P_36563,5,0.893301
P_365820,3,0.871426
P_365993,7,0.882718
P_366063,3,0.892301
P_366275,6,0.878813
P_366277,2,0.891988
P_366394,3,0.898481
P_366432,14,0.859618
P_366489,4,0.838598
P_366490,16,0.845879
P_366529,6,0.832472
P_366539,13,0.896729
P_366541,6,0.868336
P_366551,6,0.864375
P_366653,17,0.854987
P_366678,13,0.854870
P_366682,14,0.847742
P_366686,20,0.860161
P_366687,16,0.866884
P_366692,2,0.847820
P_366766,11,0.869933
P_366828,7,0.857654
P_366873,13,0.853885
P_366876,11,0.853065
P_366877,4,0.857785
P_366880,8,0.871052
P_366882,7,0.868826
P_367,15,0.863442
P_367027,7,0.899245
P_367057,2,0.904118
P_367112,3,0.882103
P_367243,7,0.886234
P_367266,12,0.878449
P_367288,9,0.892394
P_367289,6,0.881052
P_367291,11,0.880327
P_367295,11,0.887849
P_367297,16,0.851606
P_36741,7,0.897525
P_367460,3,0.876541
P_367591,5,0.904342
P_367611,10,0.882503
P_367612,12,0.903404
P_367709,18,0.900434
P_367732,5,0.864283
P_367765,13,0.850903
P_367792,8,0.897078
P_367901,3,0.868999
P_36793,12,0.869379
P_367940,3,0.877440
P_367962,13,0.876187
P_368009,7,0.866694
P_368013,9,0.861320
P_368015,7,0.864654
P_368028,10,0.887278
P_368108,10,0.893471
P_368129,2,0.900186
P_368138,9,0.886650
P_368183,5,0.893437
P_368260,9,0.881581
P_368309,12,0.858426
P_368312,9,0.877657
P_368313,10,0.904757
P_368321,2,0.889299
P_368325,6,0.870484
P_368326,8,0.831566
P_368353,3,0.877742
P_368451,6,0.892129
P_368538,4,0.890707
P_368568,5,0.861540
P_368587,21,0.858751
P_368592,31,0.856769
P_368602,5,0.886549
P_368785,14,0.903775
P_368789,6,0.852791
P_369036,9,0.883316
P_369135,5,0.881418
P_369234,4,0.866482
P_369235,14,0.849494
P_369239,12,0.872545
P_369241,8,0.879939
P_369319,5,0.885347
P_369449,4,0.898150
P_369475,8,0.833297
P_369519,22,0.865996
P_36956,14,0.866196
P_369579,14,0.833839
P_36965,6,0.890099
P_369689,5,0.892057
P_369721,12,0.873545
P_369743,4,0.873031
P_369747,7,0.860663
P_369780,14,0.858923
P_369802,11,0.821269
P_369879,2,0.879489
P_369964,10,0.873604
P_369981,22,0.869324
P_37032,11,0.860718
P_370326,10,0.878772
P_370430,3,0.895630
P_370607,15,0.890956
P_370695,2,0.886790
P_370966,24,0.851514
P_371072,9,0.890301
P_371145,10,0.866472
P_371166,6,0.853449
P_371192,5,0.873799
P_371282,11,0.880190
P_371329,3,0.899007
P_371330,4,0.856318
P_371447,4,0.848703
P_37176,3,0.874077
P_37182,4,0.880851
P_371865,4,0.901066
P_371868,3,0.881903
P_37191,9,0.902955
P_371914,4,0.883106
P_37200,19,0.859142
P_372028,8,0.874649
P_372030,7,0.886263
P_372061,8,0.887809
P_372062,6,0.892303
P_372185,4,0.890149
P_372190,5,0.897313
P_372207,23,0.844008
P_372210,15,0.876103
P_372227,6,0.886922
P_37227,8,0.884587
P_372448,8,0.875650
P_372457,7,0.890910
P_372538,6,0.866396
P_372666,3,0.860517
P_372667,7,0.861560
P_372688,9,0.810027
P_372689,10,0.882692
P_372692,5,0.873971
P_372694,10,0.874076
P_372710,9,0.838592
P_372845,6,0.892103
P_372859,14,0.805393
P_372941,13,0.859068
P_373,12,0.876857
P_373023,13,0.840726
P_373025,5,0.867571
P_373143,12,0.861839
P_37315,9,0.869178
P_373168,4,0.888662
P_373184,24,0.833103
P_373199,1,0.877838
P_373208,16,0.856768
P_373213,11,0.838814
P_373242,15,0.855958
P_373258,7,0.868115
P_373291,7,0.873350
P_373305,24,0.844745
P_373306,10,0.855580
P_373386,6,0.893331
P_373421,5,0.887646
P_373469,8,0.881628
P_37378,7,0.873568
P_373784,18,0.884461
P_37382,5,0.874652
P_37389,7,0.889655
P_373912,7,0.904877
P_374156,0,0.873607
P_374159,5,0.855655
P_3744,4,0.850696
P_374678,15,0.891262
P_374679,11,0.888535
P_374773,4,0.875538
P_37478,3,0.860586
P_374793,7,0.868071
P_374890,3,0.869922
P_374891,13,0.873355
P_374951,15,0.886125
P_375,7,0.851536
P_375068,6,0.879859
P_375105,4,0.857929
P_37513,16,0.867146
P_375131,11,0.878468
P_375198,5,0.817983
P_375336,10,0.870230
P_37559,7,0.902742
P_375734,7,0.868448
P_376143,8,0.888809
P_376320,10,0.868133
P_376366,14,0.858886
P_376367,7,0.883814
P_37649,6,0.886224
P_376558,6,0.854131
P_376869,23,0.853204
P_376871,28,0.858732
P_376875,11,0.859886
P_376884,7,0.889727
P_376892,9,0.863405
